numero,url,nome,proximas_evolucoes,tamanho,peso,tipos,efetividade,habilidades
1017,https://pokemondb.net/pokedex/ogerpon,Ogerpon,,1.2 m (3′11″),39.8 kg (87.7 lbs),Grass,"{'Nor': '1', 'Fir': '2', 'Wat': '½', 'Ele': '½', 'Gra': '½', 'Ice': '2', 'Fig': '1', 'Poi': '2', 'Gro': '½'}","[{'url': 'https://pokemondb.net/ability/embody-aspect', 'nome': 'Embody Aspect', 'descricao': 'Embody Aspect boosts a particular stat, depending on the form of a Terastallized Ogerpon :'}, {'url': 'https://pokemondb.net/ability/defiant', 'nome': 'Defiant', 'descricao': ""Defiant raises the ability-bearer's Attack by two stages when hit by a stat-lowering move. Stats can be raised to a maximum of +6 stages each.""}]"
1017,https://pokemondb.net/pokedex/ogerpon,Ogerpon,,1.2 m (3′11″),39.8 kg (87.7 lbs),Grass,"{'Nor': '1', 'Fir': '2', 'Wat': '½', 'Ele': '½', 'Gra': '½', 'Ice': '2', 'Fig': '1', 'Poi': '2', 'Gro': '½'}","[{'url': 'https://pokemondb.net/ability/embody-aspect', 'nome': 'Embody Aspect', 'descricao': 'Embody Aspect boosts a particular stat, depending on the form of a Terastallized Ogerpon :'}, {'url': 'https://pokemondb.net/ability/defiant', 'nome': 'Defiant', 'descricao': ""Defiant raises the ability-bearer's Attack by two stages when hit by a stat-lowering move. Stats can be raised to a maximum of +6 stages each.""}]"
1017,https://pokemondb.net/pokedex/ogerpon,Ogerpon,,1.2 m (3′11″),39.8 kg (87.7 lbs),Grass,"{'Nor': '1', 'Fir': '2', 'Wat': '½', 'Ele': '½', 'Gra': '½', 'Ice': '2', 'Fig': '1', 'Poi': '2', 'Gro': '½'}","[{'url': 'https://pokemondb.net/ability/embody-aspect', 'nome': 'Embody Aspect', 'descricao': 'Embody Aspect boosts a particular stat, depending on the form of a Terastallized Ogerpon :'}, {'url': 'https://pokemondb.net/ability/defiant', 'nome': 'Defiant', 'descricao': ""Defiant raises the ability-bearer's Attack by two stages when hit by a stat-lowering move. Stats can be raised to a maximum of +6 stages each.""}]"
1018,https://pokemondb.net/pokedex/archaludon,Archaludon,,2.0 m (6′07″),60.0 kg (132.3 lbs),"Steel, Dragon","{'Nor': '½', 'Fir': '1', 'Wat': '½', 'Ele': '½', 'Gra': '¼', 'Ice': '1', 'Fig': '2', 'Poi': '0', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/stalwart', 'nome': 'Stalwart', 'descricao': 'Ignores moves and abilities that draw in moves.'}, {'url': 'https://pokemondb.net/ability/stamina', 'nome': 'Stamina', 'descricao': ""Stamina raises the bearer's Defense by one stage when it is attacked by any move. Stats can be raised to a maximum of +6 stages each.""}, {'url': 'https://pokemondb.net/ability/sturdy', 'nome': 'Sturdy', 'descricao': 'Sturdy allows the Pokémon to survive with 1 HP if attacked at full HP with an attack that would otherwise knock it out. It also prevents One-Hit-KO moves ( Fissure , Horn Drill , Guillotine or Sheer Cold ). If Sturdy activates before the final hit of a multi-hit move (such as Fury Swipes ), the subsequent hit will still deal damage and therefore cause the Pokémon to faint. Sturdy does not prevent self-inflicted KO moves such as Selfdestruct , Explosion and Final Gambit .'}]"
1019,https://pokemondb.net/pokedex/hydrapple,Hydrapple,,1.8 m (5′11″),93.0 kg (205.0 lbs),"Grass, Dragon","{'Nor': '1', 'Fir': '1', 'Wat': '¼', 'Ele': '¼', 'Gra': '¼', 'Ice': '4', 'Fig': '1', 'Poi': '2', 'Gro': '½'}","[{'url': 'https://pokemondb.net/ability/sticky-hold', 'nome': 'Sticky Hold', 'descricao': 'Sticky Hold prevents held items from being taken or switched. If a Pokémon with Sticky Hold is the leading party Pokémon, the chance of hooking a Pokémon during fishing increases.'}, {'url': 'https://pokemondb.net/ability/regenerator', 'nome': 'Regenerator', 'descricao': 'A Pokémon with Regenerator restores 1 ⁄ 3 of its maximum HP when switching out.'}, {'url': 'https://pokemondb.net/ability/supersweet-syrup', 'nome': 'Supersweet Syrup', 'descricao': 'A sickly sweet scent spreads across the field the first time the Pokémon enters a battle, lowering the evasiveness of opposing Pokémon.'}]"
1010,https://pokemondb.net/pokedex/iron-leaves,Iron Leaves,,1.5 m (4′11″),125.0 kg (275.6 lbs),"Grass, Psychic","{'Nor': '1', 'Fir': '2', 'Wat': '½', 'Ele': '½', 'Gra': '½', 'Ice': '2', 'Fig': '½', 'Poi': '2', 'Gro': '½'}","[{'url': 'https://pokemondb.net/ability/quark-drive', 'nome': 'Quark Drive', 'descricao': 'Raises highest stat on Electric Terrain, or if holding Booster Energy.'}]"
1009,https://pokemondb.net/pokedex/walking-wake,Walking Wake,,3.5 m (11′06″),280.0 kg (617.3 lbs),"Water, Dragon","{'Nor': '1', 'Fir': '¼', 'Wat': '¼', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '1', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/protosynthesis', 'nome': 'Protosynthesis', 'descricao': 'Raises highest stat in harsh sunlight, or if holding Booster Energy.'}]"
1008,https://pokemondb.net/pokedex/miraidon,Miraidon,,3.5 m (11′06″),240.0 kg (529.1 lbs),"Electric, Dragon","{'Nor': '1', 'Fir': '½', 'Wat': '½', 'Ele': '¼', 'Gra': '½', 'Ice': '2', 'Fig': '1', 'Poi': '1', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/hadron-engine', 'nome': 'Hadron Engine', 'descricao': 'Creates an Electric Terrain when entering battle, and boosts Special Attack while active.'}]"
1007,https://pokemondb.net/pokedex/koraidon,Koraidon,,2.5 m (8′02″),303.0 kg (668.0 lbs),"Fighting, Dragon","{'Nor': '1', 'Fir': '½', 'Wat': '½', 'Ele': '½', 'Gra': '½', 'Ice': '2', 'Fig': '1', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/orichalcum-pulse', 'nome': 'Orichalcum Pulse', 'descricao': 'Turns the sunlight harsh when entering battle, and boosts Attack while active.'}]"
1006,https://pokemondb.net/pokedex/iron-valiant,Iron Valiant,,1.4 m (4′07″),35.0 kg (77.2 lbs),"Fairy, Fighting","{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '½', 'Poi': '2', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/quark-drive', 'nome': 'Quark Drive', 'descricao': 'Raises highest stat on Electric Terrain, or if holding Booster Energy.'}]"
1005,https://pokemondb.net/pokedex/roaring-moon,Roaring Moon,,2.0 m (6′07″),380.0 kg (837.8 lbs),"Dragon, Dark","{'Nor': '1', 'Fir': '½', 'Wat': '½', 'Ele': '½', 'Gra': '½', 'Ice': '2', 'Fig': '2', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/protosynthesis', 'nome': 'Protosynthesis', 'descricao': 'Raises highest stat in harsh sunlight, or if holding Booster Energy.'}]"
1004,https://pokemondb.net/pokedex/chi-yu,Chi-Yu,,0.4 m (1′04″),4.9 kg (10.8 lbs),"Dark, Fire","{'Nor': '1', 'Fir': '½', 'Wat': '2', 'Ele': '1', 'Gra': '½', 'Ice': '½', 'Fig': '2', 'Poi': '1', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/beads-of-ruin', 'nome': 'Beads of Ruin', 'descricao': 'Lowers Special Defense of all Pokémon except itself.'}]"
1003,https://pokemondb.net/pokedex/ting-lu,Ting-Lu,,2.7 m (8′10″),699.7 kg (1542.6 lbs),"Dark, Ground","{'Nor': '1', 'Fir': '1', 'Wat': '2', 'Ele': '0', 'Gra': '2', 'Ice': '2', 'Fig': '2', 'Poi': '½', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/vessel-of-ruin', 'nome': 'Vessel of Ruin', 'descricao': 'Lowers Special Attack of all Pokémon except itself.'}]"
1002,https://pokemondb.net/pokedex/chien-pao,Chien-Pao,,1.9 m (6′03″),152.2 kg (335.5 lbs),"Dark, Ice","{'Nor': '1', 'Fir': '2', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '½', 'Fig': '4', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/sword-of-ruin', 'nome': 'Sword of Ruin', 'descricao': 'Lowers Defense of all Pokémon except itself.'}]"
1001,https://pokemondb.net/pokedex/wo-chien,Wo-Chien,,1.5 m (4′11″),74.2 kg (163.6 lbs),"Dark, Grass","{'Nor': '1', 'Fir': '2', 'Wat': '½', 'Ele': '½', 'Gra': '½', 'Ice': '2', 'Fig': '2', 'Poi': '2', 'Gro': '½'}","[{'url': 'https://pokemondb.net/ability/tablets-of-ruin', 'nome': 'Tablets of Ruin', 'descricao': 'Lowers Attack of all Pokémon except itself.'}]"
1000,https://pokemondb.net/pokedex/gholdengo,Gholdengo,,1.2 m (3′11″),30.0 kg (66.1 lbs),"Steel, Ghost","{'Nor': '0', 'Fir': '2', 'Wat': '1', 'Ele': '1', 'Gra': '½', 'Ice': '½', 'Fig': '0', 'Poi': '0', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/good-as-gold', 'nome': 'Good as Gold', 'descricao': 'Gives immunity to status moves.'}]"
0999,https://pokemondb.net/pokedex/gimmighoul,Gimmighoul,"[{'numero': '#1000', 'level': None, 'item': None, 'nome': 'Gholdengo', 'url': 'https://pokemondb.net/pokedex/gholdengo'}]",0.3 m (1′00″),5.0 kg (11.0 lbs),Ghost,"{'Nor': '0', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '0', 'Poi': '½', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/rattled', 'nome': 'Rattled', 'descricao': 'When a Pokémon with Rattled is hit by a Bug , Ghost or Dark type move, its Speed is raised one stage (up to the usual maximum of +6 stages).'}]"
0999,https://pokemondb.net/pokedex/gimmighoul,Gimmighoul,"[{'numero': '#1000', 'level': None, 'item': None, 'nome': 'Gholdengo', 'url': 'https://pokemondb.net/pokedex/gholdengo'}]",0.3 m (1′00″),5.0 kg (11.0 lbs),Ghost,"{'Nor': '0', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '0', 'Poi': '½', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/rattled', 'nome': 'Rattled', 'descricao': 'When a Pokémon with Rattled is hit by a Bug , Ghost or Dark type move, its Speed is raised one stage (up to the usual maximum of +6 stages).'}]"
0997,https://pokemondb.net/pokedex/arctibax,Arctibax,"[{'numero': '#0998', 'level': None, 'item': None, 'nome': 'Baxcalibur', 'url': 'https://pokemondb.net/pokedex/baxcalibur'}]",0.8 m (2′07″),30.0 kg (66.1 lbs),"Dragon, Ice","{'Nor': '1', 'Fir': '1', 'Wat': '½', 'Ele': '½', 'Gra': '½', 'Ice': '1', 'Fig': '2', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/ice-body', 'nome': 'Ice Body', 'descricao': 'A Pokémon with Ice Body will recover 1 ⁄ 16 of its maximum HP during hail, after each turn. It also grants immunity to the hailstorm damage, if not already immune.'}, {'url': 'https://pokemondb.net/ability/thermal-exchange', 'nome': 'Thermal Exchange', 'descricao': 'Raises Attack when hit by a Fire-type move. Cannot be burned.'}]"
0998,https://pokemondb.net/pokedex/baxcalibur,Baxcalibur,,2.1 m (6′11″),210.0 kg (463.0 lbs),"Dragon, Ice","{'Nor': '1', 'Fir': '1', 'Wat': '½', 'Ele': '½', 'Gra': '½', 'Ice': '1', 'Fig': '2', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/ice-body', 'nome': 'Ice Body', 'descricao': 'A Pokémon with Ice Body will recover 1 ⁄ 16 of its maximum HP during hail, after each turn. It also grants immunity to the hailstorm damage, if not already immune.'}, {'url': 'https://pokemondb.net/ability/thermal-exchange', 'nome': 'Thermal Exchange', 'descricao': 'Raises Attack when hit by a Fire-type move. Cannot be burned.'}]"
1011,https://pokemondb.net/pokedex/dipplin,Dipplin,,0.4 m (1′04″),4.4 kg (9.7 lbs),"Grass, Dragon","{'Nor': '1', 'Fir': '1', 'Wat': '¼', 'Ele': '¼', 'Gra': '¼', 'Ice': '4', 'Fig': '1', 'Poi': '2', 'Gro': '½'}","[{'url': 'https://pokemondb.net/ability/sticky-hold', 'nome': 'Sticky Hold', 'descricao': 'Sticky Hold prevents held items from being taken or switched. If a Pokémon with Sticky Hold is the leading party Pokémon, the chance of hooking a Pokémon during fishing increases.'}, {'url': 'https://pokemondb.net/ability/gluttony', 'nome': 'Gluttony', 'descricao': 'A Pokémon with Gluttony will use a pinch berry when its HP drops to 50%, rather than the usual 25%. Pinch berries are: Figy, Wiki, Mago, Aguav, Iapapa, Liechi, Ganlon, Salac, Petaya, Apicot, Lansat, Starf, Micle and Custap. (Their descriptions state that they work in a pinch. )'}, {'url': 'https://pokemondb.net/ability/supersweet-syrup', 'nome': 'Supersweet Syrup', 'descricao': 'A sickly sweet scent spreads across the field the first time the Pokémon enters a battle, lowering the evasiveness of opposing Pokémon.'}]"
1012,https://pokemondb.net/pokedex/poltchageist,Poltchageist,"[{'numero': '#1013', 'level': None, 'item': None, 'nome': 'Sinistcha', 'url': 'https://pokemondb.net/pokedex/sinistcha'}]",0.1 m (0′04″),1.1 kg (2.4 lbs),"Grass, Ghost","{'Nor': '0', 'Fir': '2', 'Wat': '½', 'Ele': '½', 'Gra': '½', 'Ice': '2', 'Fig': '0', 'Poi': '1', 'Gro': '½'}","[{'url': 'https://pokemondb.net/ability/heatproof', 'nome': 'Heatproof', 'descricao': ""Heatproof reduces the damage taken from Fire -type moves by 50%. It also halves the damage from a burn, from 1 ⁄ 8 to 1 ⁄ 16 of the Pokémon's maximum HP.""}, {'url': 'https://pokemondb.net/ability/hospitality', 'nome': 'Hospitality', 'descricao': ""When the Pokémon enters a battle, it showers its ally with hospitality, restoring a small amount of the ally's HP.""}]"
0995,https://pokemondb.net/pokedex/iron-thorns,Iron Thorns,,1.6 m (5′03″),303.0 kg (668.0 lbs),"Rock, Electric","{'Nor': '½', 'Fir': '½', 'Wat': '2', 'Ele': '½', 'Gra': '2', 'Ice': '1', 'Fig': '2', 'Poi': '½', 'Gro': '4'}","[{'url': 'https://pokemondb.net/ability/quark-drive', 'nome': 'Quark Drive', 'descricao': 'Raises highest stat on Electric Terrain, or if holding Booster Energy.'}]"
0994,https://pokemondb.net/pokedex/iron-moth,Iron Moth,,1.2 m (3′11″),36.0 kg (79.4 lbs),"Fire, Poison","{'Nor': '1', 'Fir': '½', 'Wat': '2', 'Ele': '1', 'Gra': '¼', 'Ice': '½', 'Fig': '½', 'Poi': '½', 'Gro': '4'}","[{'url': 'https://pokemondb.net/ability/quark-drive', 'nome': 'Quark Drive', 'descricao': 'Raises highest stat on Electric Terrain, or if holding Booster Energy.'}]"
0993,https://pokemondb.net/pokedex/iron-jugulis,Iron Jugulis,,1.3 m (4′03″),111.0 kg (244.7 lbs),"Dark, Flying","{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '2', 'Gra': '½', 'Ice': '2', 'Fig': '1', 'Poi': '1', 'Gro': '0'}","[{'url': 'https://pokemondb.net/ability/quark-drive', 'nome': 'Quark Drive', 'descricao': 'Raises highest stat on Electric Terrain, or if holding Booster Energy.'}]"
0992,https://pokemondb.net/pokedex/iron-hands,Iron Hands,,1.8 m (5′11″),380.7 kg (839.3 lbs),"Fighting, Electric","{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '½', 'Gra': '1', 'Ice': '1', 'Fig': '1', 'Poi': '1', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/quark-drive', 'nome': 'Quark Drive', 'descricao': 'Raises highest stat on Electric Terrain, or if holding Booster Energy.'}]"
0991,https://pokemondb.net/pokedex/iron-bundle,Iron Bundle,,0.6 m (2′00″),11.0 kg (24.3 lbs),"Ice, Water","{'Nor': '1', 'Fir': '1', 'Wat': '½', 'Ele': '2', 'Gra': '2', 'Ice': '¼', 'Fig': '2', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/quark-drive', 'nome': 'Quark Drive', 'descricao': 'Raises highest stat on Electric Terrain, or if holding Booster Energy.'}]"
0990,https://pokemondb.net/pokedex/iron-treads,Iron Treads,,0.9 m (2′11″),240.0 kg (529.1 lbs),"Ground, Steel","{'Nor': '½', 'Fir': '2', 'Wat': '2', 'Ele': '0', 'Gra': '1', 'Ice': '1', 'Fig': '2', 'Poi': '0', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/quark-drive', 'nome': 'Quark Drive', 'descricao': 'Raises highest stat on Electric Terrain, or if holding Booster Energy.'}]"
0989,https://pokemondb.net/pokedex/sandy-shocks,Sandy Shocks,,2.3 m (7′07″),60.0 kg (132.3 lbs),"Electric, Ground","{'Nor': '1', 'Fir': '1', 'Wat': '2', 'Ele': '0', 'Gra': '2', 'Ice': '2', 'Fig': '1', 'Poi': '½', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/protosynthesis', 'nome': 'Protosynthesis', 'descricao': 'Raises highest stat in harsh sunlight, or if holding Booster Energy.'}]"
0996,https://pokemondb.net/pokedex/frigibax,Frigibax,"[{'numero': '#0997', 'level': 'Level 54', 'item': None, 'nome': 'Arctibax', 'url': 'https://pokemondb.net/pokedex/arctibax'}, {'numero': '#0998', 'level': None, 'item': None, 'nome': 'Baxcalibur', 'url': 'https://pokemondb.net/pokedex/baxcalibur'}]",0.5 m (1′08″),17.0 kg (37.5 lbs),"Dragon, Ice","{'Nor': '1', 'Fir': '1', 'Wat': '½', 'Ele': '½', 'Gra': '½', 'Ice': '1', 'Fig': '2', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/ice-body', 'nome': 'Ice Body', 'descricao': 'A Pokémon with Ice Body will recover 1 ⁄ 16 of its maximum HP during hail, after each turn. It also grants immunity to the hailstorm damage, if not already immune.'}, {'url': 'https://pokemondb.net/ability/thermal-exchange', 'nome': 'Thermal Exchange', 'descricao': 'Raises Attack when hit by a Fire-type move. Cannot be burned.'}]"
