numero,url,nome,tipos,Peso_kg,altura_cm,efetividade_dict,habilidades_nomes,habilidades_urls,habilidades_descricoes,numero_evol,level_evol,item_evol,nome_evol,url_evol
991,https://pokemondb.net/pokedex/iron-bundle,Iron Bundle,"Ice, Water",11.0,60.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 0.5, 'Ele': 2.0, 'Gra': 2.0, 'Ice': 0.25, 'Fig': 2.0, 'Poi': 1.0, 'Gro': 1.0}",Quark Drive,https://pokemondb.net/ability/quark-drive,"Raises highest stat on Electric Terrain, or if holding Booster Energy.",None,None,None,None,None
990,https://pokemondb.net/pokedex/iron-treads,Iron Treads,"Ground, Steel",240.0,90.0,"{'Nor': 0.5, 'Fir': 2.0, 'Wat': 2.0, 'Ele': 0.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 2.0, 'Poi': 0.0, 'Gro': 2.0}",Quark Drive,https://pokemondb.net/ability/quark-drive,"Raises highest stat on Electric Terrain, or if holding Booster Energy.",None,None,None,None,None
989,https://pokemondb.net/pokedex/sandy-shocks,Sandy Shocks,"Electric, Ground",60.0,230.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 2.0, 'Ele': 0.0, 'Gra': 2.0, 'Ice': 2.0, 'Fig': 1.0, 'Poi': 0.5, 'Gro': 2.0}",Protosynthesis,https://pokemondb.net/ability/protosynthesis,"Raises highest stat in harsh sunlight, or if holding Booster Energy.",None,None,None,None,None
996,https://pokemondb.net/pokedex/frigibax,Frigibax,"Dragon, Ice",17.0,50.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 0.5, 'Ele': 0.5, 'Gra': 0.5, 'Ice': 1.0, 'Fig': 2.0, 'Poi': 1.0, 'Gro': 1.0}",Ice Body; Thermal Exchange,https://pokemondb.net/ability/ice-body; https://pokemondb.net/ability/thermal-exchange,"A Pokémon with Ice Body will recover 1 ⁄ 16 of its maximum HP during hail, after each turn. It also grants immunity to the hailstorm damage, if not already immune.; Raises Attack when hit by a Fire-type move. Cannot be burned.",997; 998,54; None,None; None,Arctibax; Baxcalibur,https://pokemondb.net/pokedex/arctibax; https://pokemondb.net/pokedex/baxcalibur
987,https://pokemondb.net/pokedex/flutter-mane,Flutter Mane,"Ghost, Fairy",4.0,140.0,"{'Nor': 0.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 0.0, 'Poi': 1.0, 'Gro': 1.0}",Protosynthesis,https://pokemondb.net/ability/protosynthesis,"Raises highest stat in harsh sunlight, or if holding Booster Energy.",None,None,None,None,None
985,https://pokemondb.net/pokedex/scream-tail,Scream Tail,"Fairy, Psychic",8.0,120.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 0.25, 'Poi': 2.0, 'Gro': 1.0}",Protosynthesis,https://pokemondb.net/ability/protosynthesis,"Raises highest stat in harsh sunlight, or if holding Booster Energy.",None,None,None,None,None
986,https://pokemondb.net/pokedex/brute-bonnet,Brute Bonnet,"Grass, Dark",21.0,120.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 0.5, 'Ele': 0.5, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 2.0, 'Poi': 2.0, 'Gro': 0.5}",Protosynthesis,https://pokemondb.net/ability/protosynthesis,"Raises highest stat in harsh sunlight, or if holding Booster Energy.",None,None,None,None,None
984,https://pokemondb.net/pokedex/great-tusk,Great Tusk,"Ground, Fighting",320.0,220.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 2.0, 'Ele': 0.0, 'Gra': 2.0, 'Ice': 2.0, 'Fig': 1.0, 'Poi': 0.5, 'Gro': 1.0}",Protosynthesis,https://pokemondb.net/ability/protosynthesis,"Raises highest stat in harsh sunlight, or if holding Booster Energy.",None,None,None,None,None
981,https://pokemondb.net/pokedex/farigiraf,Farigiraf,"Normal, Psychic",160.0,320.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 1.0}",Sap Sipper; Armor Tail; Cud Chew,https://pokemondb.net/ability/sap-sipper; https://pokemondb.net/ability/armor-tail; https://pokemondb.net/ability/cud-chew,"Boosts Attack when hit by a Grass-type move.; Armor Tail prevents the opponent from using any moves that have priority, such as Quick Attack .; Cud Chew causes the Pokémon to reuse an already consumed Berry at the end of the next turn.",None,None,None,None,None
982,https://pokemondb.net/pokedex/dudunsparce,Dudunsparce,Normal,39.2,360.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 2.0, 'Poi': 1.0, 'Gro': 1.0}",Rattled; Run Away; Serene Grace,https://pokemondb.net/ability/rattled; https://pokemondb.net/ability/run-away; https://pokemondb.net/ability/serene-grace,"When a Pokémon with Rattled is hit by a Bug , Ghost or Dark type move, its Speed is raised one stage (up to the usual maximum of +6 stages).; Run Away allows the bearer to flee a battle with a wild Pokémon without fail, even if the opposing Pokémon has used a move like Mean Look or Bind , or has an ability such as Arena Trap . Pokémon with Run Away cannot switch out for another Pokémon, only flee. It does not allow the Pokémon to flee from Trainer battles.; Serene Grace doubles the chance of moves' secondary effects occurring - specifically stat changes, status ailments, or flinching. It also increases the chance of flinching due to the held items King's Rock and Razor Fang from 10% to 20% (however, note that those items do not affect moves that already have a flinch chance). Serene Grace does not affect status moves or the Pokémon's critical hit ratio. Shadow Ball normally has a 20% chance of lowering Special Defense; with Serene Grace it is boosted to a 40% chance. Air Slash has a 30% of causing the target to flinch; with Serene Grace it is boosted to a 60% chance. If the item King's Rock is held it does not increase that percentage, but rather if the move does not cause flinching (40% chance), then there is now a further 20% chance the target will flinch from King's Rock . This means Serene Grace with Air Slash and King's Rock gives a total probability of 68% (1 - 0.4*0.8) that the opponent will flinch. In Generations 3-4 Serene Grace does not increase the flinch chance of King's Rock or Razor Fang. In Generations 3-5 Serene Grace does not affect the move Secret Power .",None,None,None,None,None
983,https://pokemondb.net/pokedex/kingambit,Kingambit,"Dark, Steel",120.0,200.0,"{'Nor': 0.5, 'Fir': 2.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 0.5, 'Ice': 0.5, 'Fig': 4.0, 'Poi': 0.0, 'Gro': 2.0}",Pressure; Supreme Overlord; Defiant,https://pokemondb.net/ability/pressure; https://pokemondb.net/ability/supreme-overlord; https://pokemondb.net/ability/defiant,"Pressure makes any attack targeted at the ability-bearer - regardless of whether it hits - use 2 PP instead of 1. If a Pokémon with Pressure is the leading party Pokémon, wild Pokémon are 50% more likely to be higher level.; Attack and Special Attack are boosted for each party Pokémon that has been defeated.; Defiant raises the ability-bearer's Attack by two stages when hit by a stat-lowering move. Stats can be raised to a maximum of +6 stages each.",None,None,None,None,None
988,https://pokemondb.net/pokedex/slither-wing,Slither Wing,"Bug, Fighting",92.0,320.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 0.5, 'Ice': 1.0, 'Fig': 0.5, 'Poi': 1.0, 'Gro': 0.5}",Protosynthesis,https://pokemondb.net/ability/protosynthesis,"Raises highest stat in harsh sunlight, or if holding Booster Energy.",None,None,None,None,None
972,https://pokemondb.net/pokedex/houndstone,Houndstone,Ghost,15.0,200.0,"{'Nor': 0.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 0.0, 'Poi': 0.5, 'Gro': 1.0}",Fluffy; Sand Rush,https://pokemondb.net/ability/fluffy; https://pokemondb.net/ability/sand-rush,"Fluffy reduces damage from contact moves by 50%, but Fire-type moves do double damage. Fire-type moves that make contact do regular damage.; Sand Rush doubles the ability-bearer's Speed during a sandstorm .",None,None,None,None,None
966,https://pokemondb.net/pokedex/revavroom,Revavroom,"Steel, Poison",120.0,180.0,"{'Nor': 0.5, 'Fir': 2.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 0.25, 'Ice': 0.5, 'Fig': 1.0, 'Poi': 0.0, 'Gro': 4.0}",Filter; Overcoat,https://pokemondb.net/ability/filter; https://pokemondb.net/ability/overcoat,"Filter reduces the damage taken from super-effective attacks by 25%. For example, a Dark-type move used against a Psychic-type Pokémon with Filter would deal 1.5× the usual damage instead of 2×. A double weakness would be reduced from 4× to 3×.; Overcoat makes the Pokémon immune to residual damage from weather conditions (specifically Hail and Sandstorm ).",None,None,None,None,None
967,https://pokemondb.net/pokedex/cyclizar,Cyclizar,"Dragon, Normal",63.0,160.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 0.5, 'Ele': 0.5, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 2.0, 'Poi': 1.0, 'Gro': 1.0}",Regenerator; Shed Skin,https://pokemondb.net/ability/regenerator; https://pokemondb.net/ability/shed-skin,A Pokémon with Regenerator restores 1 ⁄ 3 of its maximum HP when switching out.; The Pokémon may heal its own status problems.,None,None,None,None,None
968,https://pokemondb.net/pokedex/orthworm,Orthworm,Steel,310.0,250.0,"{'Nor': 0.5, 'Fir': 2.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 0.5, 'Ice': 0.5, 'Fig': 2.0, 'Poi': 0.0, 'Gro': 0.0}",Sand Veil; Earth Eater,https://pokemondb.net/ability/sand-veil; https://pokemondb.net/ability/earth-eater,"Sand Veil raises the ability-bearer's evasion by 20% in a sandstorm . It also gives immunity to sandstorm damage (if they are not already protected by being Ground / Rock / Steel type). If a Pokémon with Sand Veil is the leading party Pokémon while travelling in a sandstorm, wild Pokémon are only half as likely to appear.; Restores HP when hit by a Ground-type move.",None,None,None,None,None
969,https://pokemondb.net/pokedex/glimmet,Glimmet,"Rock, Poison",8.0,70.0,"{'Nor': 0.5, 'Fir': 0.5, 'Wat': 2.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 1.0, 'Poi': 0.25, 'Gro': 4.0}",Corrosion; Toxic Debris,https://pokemondb.net/ability/corrosion; https://pokemondb.net/ability/toxic-debris,"Corrosion allows the bearer to poison any Pokémon, including Steel and Poison types.; Scatters poison spikes at the feet of the opposing team when the Pokémon takes damage from physical moves.",970,None,None,Glimmora,https://pokemondb.net/pokedex/glimmora
971,https://pokemondb.net/pokedex/greavard,Greavard,Ghost,35.0,60.0,"{'Nor': 0.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 0.0, 'Poi': 0.5, 'Gro': 1.0}",Fluffy; Pickup,https://pokemondb.net/ability/fluffy; https://pokemondb.net/ability/pickup,"Fluffy reduces damage from contact moves by 50%, but Fire-type moves do double damage. Fire-type moves that make contact do regular damage.; When another Pokémon on the field uses a single-use held item, a Pokémon with Pickup will obtain the used item (if they are not already holding anything) and it can be used again. Pokémon with Pickup will also obtain an item thrown at them with Fling (if they are not already holding anything). In Generations 3-4 , Pickup has no effect in battle. When a battle ends, any party Pokémon with Pickup has a 10% chance of picking up an item (if they are not already holding an item). Items picked up range from Potions, Great Balls, Ultra Balls and Rare Candies up to Leftovers and some TMs. Better items have a lower chance of being found; furthermore, higher-level Pokémon will obtain better items.",972,None,None,Houndstone,https://pokemondb.net/pokedex/houndstone
970,https://pokemondb.net/pokedex/glimmora,Glimmora,"Rock, Poison",45.0,150.0,"{'Nor': 0.5, 'Fir': 0.5, 'Wat': 2.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 1.0, 'Poi': 0.25, 'Gro': 4.0}",Corrosion; Toxic Debris,https://pokemondb.net/ability/corrosion; https://pokemondb.net/ability/toxic-debris,"Corrosion allows the bearer to poison any Pokémon, including Steel and Poison types.; Scatters poison spikes at the feet of the opposing team when the Pokémon takes damage from physical moves.",None,None,None,None,None
973,https://pokemondb.net/pokedex/flamigo,Flamigo,"Flying, Fighting",37.0,160.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 2.0, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 0.5, 'Poi': 1.0, 'Gro': 0.0}",Costar; Tangled Feet; Scrappy,https://pokemondb.net/ability/costar; https://pokemondb.net/ability/tangled-feet; https://pokemondb.net/ability/scrappy,Copies ally's stat changes on entering battle.; Raises evasion if the Pokémon is confused.; Enables moves to hit Ghost-type Pokémon.,None,None,None,None,None
974,https://pokemondb.net/pokedex/cetoddle,Cetoddle,Ice,45.0,120.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 0.25, 'Fig': 2.0, 'Poi': 1.0, 'Gro': 1.0}",Sheer Force; Snow Cloak; Thick Fat,https://pokemondb.net/ability/sheer-force; https://pokemondb.net/ability/snow-cloak; https://pokemondb.net/ability/thick-fat,"Sheer Force increases the power of moves that have beneficial secondary effects by 30%, but removes those additional effects. Beneficial effects are defined as those that are positive for the user, such as: Non-beneficial effects, that Sheer Force will not activate for, include: If the user is holding a Life Orb and uses an attack that activates Sheer Force , it will not receive the 10% damage from Life Orb , but it gets boosts from both Life Orb and Sheer Force (total of 69% base power increase). Flamethrower normally has a 10% chance to burn the opponent. With Sheer Force , Flamethrower's base power is boosted from 95 to 124, but it will never cause a burn. Note that if a move has an advantageous and disadvantageous side-effect, Sheer Force still boosts the move but only the advantageous effect is removed. For example, Flare Blitz may cause a burn but also has recoil damage. A Pokémon with Sheer Force using the move would gain the power increase and still receive recoil damage, but it would never cause a burn. Here are the moves that increase in power under Sheer Force , listed alphabetically:; Snow Cloak raises ability-bearer's evasion by 20% in a hail storm. It also gives immunity to damage by hail (if they are not already protected by being Ice type). If a Pokémon with Snow Cloak is the leading party Pokémon while travelling in a hail storm/blizzard, wild Pokémon are only half as likely to appear.; Thick Fat reduces the damage taken from Fire -type and Ice -type moves by 50%. Interestingly, many Pokémon possessing this ability already take reduced damage from those types. A Dewgong or Walrein with Thick Fat would take 1 ⁄ 8 normal damage when hit by an Ice-type move.",975,None,None,Cetitan,https://pokemondb.net/pokedex/cetitan
975,https://pokemondb.net/pokedex/cetitan,Cetitan,Ice,700.0,450.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 0.25, 'Fig': 2.0, 'Poi': 1.0, 'Gro': 1.0}",Sheer Force; Slush Rush; Thick Fat,https://pokemondb.net/ability/sheer-force; https://pokemondb.net/ability/slush-rush; https://pokemondb.net/ability/thick-fat,"Sheer Force increases the power of moves that have beneficial secondary effects by 30%, but removes those additional effects. Beneficial effects are defined as those that are positive for the user, such as: Non-beneficial effects, that Sheer Force will not activate for, include: If the user is holding a Life Orb and uses an attack that activates Sheer Force , it will not receive the 10% damage from Life Orb , but it gets boosts from both Life Orb and Sheer Force (total of 69% base power increase). Flamethrower normally has a 10% chance to burn the opponent. With Sheer Force , Flamethrower's base power is boosted from 95 to 124, but it will never cause a burn. Note that if a move has an advantageous and disadvantageous side-effect, Sheer Force still boosts the move but only the advantageous effect is removed. For example, Flare Blitz may cause a burn but also has recoil damage. A Pokémon with Sheer Force using the move would gain the power increase and still receive recoil damage, but it would never cause a burn. Here are the moves that increase in power under Sheer Force , listed alphabetically:; Boosts the Pokémon's Speed stat in a hailstorm.; Thick Fat reduces the damage taken from Fire -type and Ice -type moves by 50%. Interestingly, many Pokémon possessing this ability already take reduced damage from those types. A Dewgong or Walrein with Thick Fat would take 1 ⁄ 8 normal damage when hit by an Ice-type move.",None,None,None,None,None
976,https://pokemondb.net/pokedex/veluza,Veluza,"Water, Psychic",90.0,250.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 0.5, 'Ele': 2.0, 'Gra': 2.0, 'Ice': 0.5, 'Fig': 0.5, 'Poi': 1.0, 'Gro': 1.0}",Sharpness; Mold Breaker,https://pokemondb.net/ability/sharpness; https://pokemondb.net/ability/mold-breaker,"Sharpness increases the power of all slicing moves by 50%. The attacks classed as slicing moves are shown below with their normal and boosted power: *No Pokémon with Sharpness can learn these moves, however they can be called via Copycat , Metronome , Mimic , Mirror Move , or from a Pokémon that gained the ability (for example by Skill Swap ).; Mold Breaker prevents a target's ability from affecting moves that the Mold Breaker Pokémon uses. It only affects abilities that change the power, accuracy or other effects of moves. For example, a Haxorus with Mold Breaker would be able to hit a Bronzong (having Levitate ) using a Ground type move like Earthquake . Ground type moves would still not affect Flying types. However, if Dragon Claw KOs a Pokémon with Aftermath , a Mold Breaker Pokémon would still lose HP as Aftermath did not affect the Dragon Claw attack itself.",None,None,None,None,None
977,https://pokemondb.net/pokedex/dondozo,Dondozo,Water,220.0,1200.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 0.5, 'Ele': 2.0, 'Gra': 2.0, 'Ice': 0.5, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 1.0}",Water Veil; Oblivious; Unaware,https://pokemondb.net/ability/water-veil; https://pokemondb.net/ability/oblivious; https://pokemondb.net/ability/unaware,"Prevents the Pokémon from getting a burn.; Oblivious makes the Pokémon immune to gender-based moves and abilities, specifically Attract , Captivate and Cute Charm .; Ignores any stat changes in the Pokémon.",None,None,None,None,None
978,https://pokemondb.net/pokedex/tatsugiri,Tatsugiri,"Dragon, Water",8.0,30.0,"{'Nor': 1.0, 'Fir': 0.25, 'Wat': 0.25, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 1.0}",Storm Drain; Commander,https://pokemondb.net/ability/storm-drain; https://pokemondb.net/ability/commander,"Storm Drain forces all single-target Water -type moves - used by any other Pokémon on the field - to target this Pokémon, and with 100% accuracy. The ability is most useful in double/triple battles. When hit by the move, it deals no damage to the ability-bearer but raises its Special Attack by one stage. Stats can be raised to a maximum of +6 stages each. Storm Drain will activate for an Water-type Hidden Power , but not Water-type Judgment . The ability is overridden by other Pokémon becoming the center of attention from the moves Follow Me or Rage Powder . In Generation 4 , Storm Drain did not increase Special Attack nor give immunity to Water-type attacks. It also did not activate for Hidden Power .; Goes inside the mouth of an ally Dondozo if one is on the field.",None,None,None,None,None
